10,1,0,1,128,0.0593
12
1000,1,0,1,128,189.683
100135
1000,1,1,8,128,209.129
100135
1000,1,1,32,128,183.898
101590
10,1,0,1,128,0.294702
12
10,1,1,1,128,24.5652
12
10,1,0,1,128,0.0331
12
1000,1,0,1,128,188.044
100135
1000,1,1,1,128,201.565
100135
10,1,1,1,128,11.2291
12
10,1,0,2,128,0.163
12
10,1,0,1,128,0.561597
12
10,1,0,2,128,0.252198
12
10,1,0,8,128,0.1626
12
10,1,0,16,128,0.2001
12
10,1,1,4,128,26.5545
12
1000,1,1,1,128,219.817
100135
1000,1,1,16,128,187.061
101590
1000,1,1,16,128,209.719
101921
1000,1,1,1,128,197
100135
1000,1,1,8,128,201.402
100135
1000,1,1,8,128,189.913
100135
1000,1,1,16,128,233.673
101921
1000,1,1,16,128,189.21
100135
1000,1,1,16,128,192.22
100135
4000,1,1,16,128,47958.3
1790845
4000,1,1,16,128,47925.2
1790845
4000,1,1,64,128,48140.4
15547614618085841206
4000,1,1,64,128,47503.9
1790845
1000,1,64,1,128,0.0481
1
1000,1,1,64,128,190.878
100135
